user_id,anime_id,rating
7345,6127,6
7345,6166,5
7345,6201,5
7345,6205,7
7345,6211,9
7345,6213,8
7345,6324,5
7345,6325,5
7345,6347,7
7345,6351,6
7345,6372,7
7345,6377,7
7345,6381,7
7345,6408,7
7345,6421,8
7345,6444,7
7345,6500,7
7345,6512,8
7345,6547,6
7345,6572,5
7345,6573,7
7345,6594,9
7345,6610,7
7345,6633,4
7345,6634,6
7345,6637,7
7345,6675,6
7345,6702,7
7345,6707,5
7345,6746,8
7345,6747,5
7345,6758,6
7345,6772,7
7345,6773,5
7345,6791,4
7345,6802,8
7345,6811,7
7345,6862,7
7345,6880,5
7345,6884,5
7345,6922,6
7345,6954,6
7345,6956,7
7345,6974,5
7345,7017,5
7345,7054,4
7345,7059,6
7345,7079,4
7345,7088,7
7345,7148,6
7345,7193,8
7345,7311,10
7345,7338,9
7345,7465,9
7345,7472,8
7345,7580,5
7345,7590,5
7345,7592,7
7345,7593,4
7345,7596,6
7345,7627,5
7345,7647,7
7345,7662,5
7345,7669,7
7345,7674,5
7345,7711,10
7345,7724,8
7345,7769,6
7345,7791,8
7345,7805,5
7345,7817,8
7345,7858,5
7345,8023,6
7345,8074,6
7345,8086,6
7345,8129,6
7345,8247,6
7345,8277,5
7345,8407,5
7345,8408,8
7345,8424,6
7345,8425,7
7345,8440,7
7345,8457,7
7345,8460,7
7345,8476,6
7345,8481,7
7345,8514,7
7345,8516,8
7345,8525,7
7345,8557,6
7345,8630,4
7345,8675,5
7345,8676,4
7345,8726,8
7345,8769,8
7345,8795,4
7345,8841,6
7345,8857,7
7345,8861,4
7345,8915,7
7345,8917,6
7345,8934,8
7345,8937,5
7345,9041,4
7345,9047,7
7345,9062,5
7345,9063,6
7345,9074,7
7345,9120,5
7345,9135,7
7345,9181,4
7345,9201,5
7345,9252,8
7345,9253,9
7345,9289,8
7345,9314,6
7345,9330,5
7345,9331,6
7345,9355,5
7345,9366,4
7345,9367,4
7345,9379,7
7345,9465,7
7345,9471,7
7345,9479,5
7345,9510,5
7345,9513,7
7345,9515,4
7345,9617,8
7345,9618,5
7345,9656,5
7345,9675,6
7345,9712,4
7345,9724,8
7345,9734,7
7345,9750,4
7345,9756,8
7345,9760,6
7345,9776,7
7345,9834,6
7345,9863,8
7345,9919,6
7345,9922,4
7345,9925,5
7345,9936,4
7345,9938,7
7345,9941,7
7345,9958,6
7345,9969,7
7345,9981,4
7345,9982,6
7345,9989,8
7345,10012,6
7345,10020,8
7345,10030,4
7345,10049,5
7345,10067,7
7345,10073,5
7345,10076,7
7345,10080,8
7345,10083,8
7345,10087,8
7345,10092,7
7345,10110,5
7345,10119,5
7345,10152,6
7345,10156,5
7345,10161,5
7345,10162,8
7345,10163,6
7345,10165,7
7345,10172,4
7345,10187,3
7345,10209,5
7345,10216,8
7345,10218,7
7345,10278,6
7345,10294,6
7345,10298,4
7345,10336,7
7345,10357,7
7345,10372,7
7345,10378,6
7345,10379,8
7345,10396,5
7345,10397,5
7345,10408,8
7345,10418,4
7345,10456,7
7345,10490,5
7345,10491,5
7345,10495,6
7345,10521,8
7345,10568,6
7345,10572,5
7345,10588,7
7345,10604,4
7345,10611,3
7345,10620,5
7345,10638,7
7345,10711,6
7345,10713,5
7345,10714,6
7345,10715,5
7345,10719,6
7345,10721,8
7345,10790,5
7345,10793,5
7345,10794,4
7345,10798,6
7345,10800,9
7345,10805,7
7345,10863,8
7345,10884,7
7345,10893,7
7345,10897,5
7345,11013,3
7345,11061,6
7345,11079,5
7345,11111,7
7345,11227,6
7345,11235,4
7345,11266,5
7345,11285,6
7345,11433,6
7345,11499,5
7345,11531,6
7345,11553,7
7345,11577,7
7345,11597,7
7345,11617,4
7345,11633,5
7345,11665,7
7345,11701,7
7345,11703,4
7345,11741,8
7345,11751,5
7345,11757,4
7345,11759,6
7345,11761,5
7345,11771,6
7345,11785,7
7345,11837,4
7345,11843,7
7345,11887,6
7345,11933,4
7345,11977,8
7345,11979,8
7345,11981,9
7345,12113,8
7345,12187,6
7345,12189,7
7345,12255,5
7345,12281,5
7345,12291,6
7345,12317,4
7345,12355,9
7345,12365,4
7345,12403,6
7345,12413,7
7345,12445,6
7345,12467,6
7345,12471,6
7345,12477,6
7345,12487,7
7345,12531,6
7345,12565,7
7345,12685,4
7345,12729,4
7345,12883,5
7345,13055,5
7345,13125,6
7345,13331,7
7345,13333,7
7345,13357,5
7345,13403,4
7345,13411,5
7345,13469,6
7345,13535,6
7345,13599,6
7345,13601,8
7345,13655,6
7345,13659,5
7345,13663,4
7345,13759,5
7345,13939,5
7345,14027,6
7345,14075,5
7345,14131,7
7345,14189,5
7345,14227,5
7345,14283,7
7345,14289,6
7345,14345,5
7345,14349,6
7345,14353,7
7345,14397,9
7345,14467,5
7345,14513,5
7345,14515,6
7345,14527,4
7345,14653,5
7345,14713,5
7345,14741,7
7345,14765,6
7345,14811,5
7345,14813,5
7345,14833,6
7345,14921,5
7345,14967,5
7345,15109,6
7345,15117,7
7345,15225,3
7345,15315,4
7345,15379,6
7345,15437,5
7345,15687,7
7345,15689,7
7345,15699,5
7345,15809,4
7345,15863,6
7345,15911,8
7345,16001,6
7345,16005,7
7345,16009,5
7345,16011,5
7345,16049,6
7345,16067,8
7345,16241,7
7345,16353,7
7345,16355,4
7345,16417,6
7345,16444,4
7345,16498,6
7345,16512,6
7345,16524,7
7345,16592,5
7345,16668,7
7345,16694,5
7345,16706,8
7345,16732,7
7345,16742,8
7345,16762,5
7345,16782,7
7345,16894,6
7345,16918,8
7345,16934,6
7345,17074,8
7345,17247,6
7345,17265,5
7345,17505,6
7345,17549,8
7345,17741,6
7345,17909,7
7345,18001,5
7345,18041,7
7345,18115,5
7345,18119,7
7345,18153,4
7345,18179,7
7345,18229,7
7345,18295,7
7345,18393,5
7345,18397,6
7345,18411,6
7345,18441,5
7345,18465,5
7345,18497,7
7345,18507,4
7345,18671,5
7345,18677,4
7345,18679,7
7345,18753,5
7345,18857,4
7345,18893,5
7345,18897,5
7345,19117,6
7345,19211,6
7345,19285,4
7345,19363,7
7345,19703,7
7345,19769,4
7345,19775,6
7345,19815,3
7345,19855,6
7345,20021,4
7345,20047,5
7345,20053,6
7345,20057,7
7345,20507,6
7345,20541,7
7345,20583,7
7345,20689,6
7345,20709,6
7345,20767,6
7345,20787,5
7345,20973,6
7345,21273,6
7345,21327,8
7345,21405,5
7345,21431,5
7345,21437,5
7345,21603,6
7345,21855,8
7345,21881,5
7345,21995,5
7345,22071,6
7345,22101,6
7345,22147,4
7345,22199,5
7345,22273,7
7345,22297,6
7345,22535,8
7345,22547,5
7345,22729,5
7345,22789,6
7345,23079,5
7345,23199,7
7345,23227,6
7345,23251,5
7345,23273,9
7345,23281,7
7345,23283,8
7345,23289,8
7345,23385,5
7345,23421,6
7345,23755,6
7345,23847,5
7345,24031,5
7345,24037,7
7345,24455,5
7345,24833,7
7345,25013,7
7345,25183,6
7345,25731,5
7345,25835,8
7345,25879,7
7345,26243,5
7345,26441,5
7345,27655,5
7345,27821,7
7345,27831,7
7345,27833,6
7345,27989,7
7345,28025,6
7345,28171,4
7345,28223,7
7345,28249,7
7345,28297,7
7345,28497,7
7345,28701,6
7345,28907,6
7345,28927,5
7345,28999,4
7345,29854,7
7345,30123,5
7345,30187,5
7345,30240,7
7345,30276,6
7345,31043,8
7345,31163,5
7345,31376,7
7345,31637,5
8115,1,8
8115,5,8
8115,6,8
8115,7,5
8115,16,8
8115,19,10
8115,20,7
8115,24,8
8115,30,8
8115,31,7
8115,32,8
8115,33,8
8115,43,8
8115,44,9
8115,47,9
8115,48,6
8115,50,8
8115,57,9
8115,59,8
8115,60,8
8115,63,4
8115,64,6
8115,65,6
8115,67,8
8115,68,8
8115,71,7
8115,72,8
8115,73,8
8115,79,7
8115,97,8
8115,98,5
8115,99,7
8115,101,9
8115,120,8
8115,121,9
8115,133,1
8115,134,8
8115,136,8
8115,137,8
8115,138,8
8115,147,6
8115,150,8
8115,154,8
8115,164,8
8115,167,7
8115,169,7
8115,174,7
8115,180,6
8115,189,6
8115,190,5
8115,195,7
8115,196,1
8115,198,7
8115,199,10
8115,202,8
8115,205,8
8115,223,8
8115,226,5
8115,227,9
8115,228,7
8115,237,8
8115,239,10
8115,240,7
8115,245,9
8115,246,7
8115,248,5
8115,249,7
8115,257,5
8115,268,8
8115,269,7
8115,270,6
8115,297,6
8115,306,6
8115,317,8
8115,323,9
8115,330,1
8115,339,8
8115,343,7
8115,355,8
8115,356,5
8115,357,8
8115,379,7
8115,384,7
8115,387,7
8115,392,10
8115,395,6
8115,430,8
8115,431,9
8115,433,6
8115,437,8
8115,442,7
8115,443,6
8115,448,5
8115,459,7
8115,467,8
8115,468,8
8115,478,7
8115,512,8
8115,513,7
8115,523,7
8115,527,6
8115,528,9
8115,529,7
8115,572,8
8115,578,9
8115,587,8
8115,591,4
8115,594,6
8115,710,3
8115,713,8
8115,761,6
8115,762,7
8115,777,8
8115,790,7
8115,801,8
8115,813,8
8115,834,7
8115,846,8
8115,849,9
8115,853,8
8115,856,7
8115,857,8
8115,877,10
8115,886,6
8115,889,9
8115,918,8
8115,934,9
8115,936,6
8115,940,6
8115,1066,7
8115,1117,7
8115,1118,6
8115,1142,8
8115,1195,5
8115,1210,9
8115,1250,8
8115,1292,6
8115,1482,8
8115,1519,9
8115,1530,9
8115,1535,10
8115,1536,8
8115,1559,8
8115,1566,7
8115,1575,9
8115,1594,6
8115,1604,7
8115,1686,7
8115,1689,8
8115,1691,8
8115,1723,7
8115,1815,8
8115,1818,8
8115,1840,4
8115,1887,8
8115,1889,8
8115,1943,9
8115,1956,5
8115,1965,8
8115,2001,9
8115,2025,8
8115,2026,7
8115,2034,9
8115,2104,8
8115,2129,8
8115,2130,6
8115,2131,8
8115,2144,7
8115,2167,8
8115,2236,9
8115,2248,5
8115,2251,9
8115,2403,4
8115,2418,8
8115,2472,8
8115,2476,6
8115,2494,7
8115,2581,8
8115,2593,8
8115,2605,8
8115,2759,8
8115,2787,5
8115,2889,8
8115,2899,7
8115,2904,9
8115,2905,5
8115,2924,9
8115,2926,5
8115,2963,8
8115,2966,9
8115,2986,7
8115,2993,5
8115,3001,8
8115,3087,8
8115,3121,5
8115,3167,8
8115,3225,6
8115,3228,6
8115,3229,6
8115,3230,8
8115,3231,6
8115,3299,5
8115,3342,5
8115,3358,7
8115,3407,7
8115,3420,7
8115,3455,1
8115,3457,7
8115,3467,7
8115,3470,8
8115,3503,6
8115,3572,8
8115,3588,8
8115,3594,8
8115,3652,7
8115,3655,7
8115,3712,3
8115,3713,7
8115,3731,9
8115,3782,8
8115,3783,8
8115,3784,8
8115,3785,7
8115,3901,9
8115,3927,8
8115,3956,6
8115,3958,8
8115,3974,7
8115,4015,6
8115,4059,8
8115,4063,7
8115,4087,7
8115,4106,8
8115,4107,9
8115,4155,8
8115,4163,8
8115,4177,7
8115,4181,10
8115,4182,7
8115,4186,5
8115,4196,5
8115,4214,1
8115,4224,9
8115,4246,8
8115,4280,8
8115,4282,9
8115,4382,6
8115,4415,7
8115,4437,6
8115,4472,8
8115,4565,9
8115,4581,5
8115,4618,5
8115,4654,6
8115,4720,7
8115,4722,4
8115,4725,7
8115,4726,5
8115,4744,6
8115,4752,7
8115,4760,6
8115,4789,8
8115,4835,4
8115,4896,8
8115,4898,7
8115,4901,9
8115,4975,7
8115,4981,7
8115,4999,4
8115,5030,7
8115,5034,5
8115,5039,6
8115,5079,7
8115,5081,9
8115,5114,10
8115,5118,5
8115,5150,7
8115,5162,6
8115,5177,7
8115,5204,8
8115,5205,9
8115,5277,8
8115,5279,6
8115,5341,9
8115,5355,6
8115,5356,8
8115,5507,8
8115,5525,5
8115,5530,8
8115,5630,9
8115,5678,8
8115,5680,8
8115,5681,9
8115,5682,8
8115,5764,4
8115,5772,1
8115,5781,6
8115,5909,1
8115,5940,6
8115,5958,8
8115,5978,8
8115,6007,7
8115,6023,5
8115,6030,8
8115,6045,9
8115,6166,5
8115,6201,5
8115,6205,1
8115,6211,7
8115,6213,8
8115,6324,6
8115,6325,7
8115,6347,8
8115,6351,8
8115,6372,9
8115,6408,9
8115,6421,8
8115,6444,7
8115,6500,6
8115,6512,7
8115,6547,9
8115,6572,7
8115,6573,8
8115,6594,9
8115,6610,7
8115,6634,8
8115,6637,8
8115,6675,9
8115,6702,6
8115,6707,6
8115,6746,8
8115,6747,7
8115,6758,7
8115,6772,7
8115,6773,7
8115,6791,7
8115,6802,7
8115,6811,6
8115,6880,8
8115,6922,4
8115,6954,8
8115,6956,8
8115,6974,7
8115,6987,7
8115,7054,8
8115,7059,8
8115,7079,4
8115,7088,4
8115,7148,5
8115,7193,8
8115,7311,9
8115,7338,8
8115,7465,9
8115,7472,9
8115,7580,1
8115,7590,4
8115,7592,7
8115,7593,7
8115,7627,9
8115,7647,8
8115,7662,7
8115,7669,7
8115,7674,7
8115,7711,8
8115,7724,8
8115,7769,7
8115,7791,8
8115,7817,8
8115,7858,8
8115,8074,7
8115,8086,8
8115,8129,9
8115,8246,3
8115,8247,4
8115,8277,8
8115,8407,8
8115,8424,5
8115,8425,8
8115,8457,8
8115,8460,6
8115,8476,9
8115,8481,7
8115,8514,8
8115,8516,7
8115,8525,9
8115,8536,5
8115,8557,8
8115,8630,7
8115,8675,8
8115,8676,8
8115,8726,8
8115,8769,9
8115,8795,8
8115,8841,7
8115,8861,8
8115,8876,7
8115,8888,5
8115,8915,6
8115,8917,7
8115,8934,8
8115,8937,8
8115,9041,7
8115,9047,8
8115,9062,8
8115,9074,6
8115,9120,6
8115,9135,7
8115,9181,2
8115,9201,7
8115,9252,8
8115,9253,9
8115,9289,9
8115,9314,7
8115,9330,5
8115,9331,6
8115,9367,7
8115,9379,7
8115,9465,8
8115,9471,7
8115,9479,6
8115,9510,8
8115,9513,7
8115,9515,6
8115,9587,7
8115,9617,8
8115,9618,6
8115,9624,3
8115,9656,8
8115,9675,7
8115,9712,7
8115,9724,8
8115,9734,7
8115,9736,2
8115,9750,6
8115,9756,10
8115,9760,7
8115,9776,5
8115,9790,7
8115,9834,8
8115,9863,6
8115,9919,7
8115,9922,5
8115,9925,7
8115,9936,3
8115,9938,8
8115,9941,7
8115,9969,8
8115,9981,6
8115,9982,6
8115,9989,9
8115,10020,8
8115,10030,8
8115,10049,7
8115,10067,6
8115,10073,5
8115,10079,1
8115,10080,9
8115,10083,9
8115,10087,9
8115,10092,8
8115,10110,4
8115,10119,7
8115,10155,4
8115,10156,6
8115,10161,7
8115,10162,9
8115,10163,8
8115,10165,7
8115,10172,6
8115,10187,6
8115,10209,6
8115,10213,4
8115,10216,8
8115,10218,7
8115,10308,5
8115,10336,5
8115,10357,8
8115,10372,8
8115,10378,7
8115,10396,7
8115,10397,8
8115,10408,8
8115,10418,8
8115,10456,6
8115,10490,6
8115,10491,6
8115,10521,9
8115,10568,7
8115,10572,2
8115,10578,7
8115,10582,6
8115,10588,8
8115,10589,6
8115,10604,6
8115,10620,9
8115,10638,8
8115,10681,6
8115,10719,6
8115,10721,8
8115,10790,6
8115,10793,7
8115,10794,7
8115,10798,8
8115,10800,9
8115,10805,8
8115,10863,9
8115,11013,7
8115,11021,7
8115,11061,10
8115,11079,5
8115,11111,8
8115,11179,6
8115,11227,8
8115,11235,7
8115,11285,7
8115,11319,6
8115,11433,7
8115,11491,6
8115,11499,7
8115,11531,8
8115,11553,7
8115,11577,8
8115,11597,8
8115,11617,8
8115,11633,8
8115,11701,8
8115,11703,5
8115,11737,6
8115,11741,9
8115,11743,6
8115,11751,7
8115,11757,7
8115,11759,7
8115,11761,4
8115,11771,9
8115,11783,3
8115,11785,5
8115,11837,6
8115,11843,7
8115,11859,5
8115,11887,6
8115,11933,7
8115,11977,8
8115,11981,8
8115,12049,6
8115,12113,8
8115,12175,7
8115,12189,7
8115,12281,7
8115,12293,7
8115,12317,6
8115,12355,9
8115,12365,7
8115,12413,9
8115,12445,7
8115,12467,9
8115,12471,7
8115,12477,8
8115,12487,6
8115,12531,9
8115,12549,4
8115,12565,8
8115,12729,6
8115,12883,8
8115,12967,2
8115,13055,7
8115,13125,9
8115,13161,5
8115,13331,9
8115,13333,6
8115,13357,7
8115,13367,6
8115,13377,6
8115,13403,6
8115,13411,6
8115,13469,6
8115,13535,8
8115,13599,6
8115,13601,7
8115,13655,7
8115,13659,7
8115,13663,7
8115,13759,7
8115,13807,6
8115,14027,6
8115,14075,8
8115,14131,8
8115,14189,7
8115,14227,9
8115,14289,7
8115,14345,8
8115,14349,9
8115,14353,7
8115,14397,9
8115,14467,7
8115,14513,8
8115,14515,5
8115,14527,8
8115,14653,5
8115,14713,7
8115,14741,6
8115,14749,7
8115,14765,5
8115,14813,7
8115,14829,7
8115,14833,7
8115,14921,5
8115,14967,6
8115,15085,3
8115,15117,7
8115,15225,7
8115,15315,8
8115,15377,4
8115,15379,6
8115,15437,5
8115,15451,8
8115,15583,7
8115,15689,8
8115,15699,7
8115,15751,7
8115,15809,8
8115,15863,7
8115,16001,7
8115,16005,8
8115,16009,7
8115,16011,6
8115,16049,8
8115,16067,6
8115,16241,7
8115,16355,8
8115,16397,5
8115,16417,5
8115,16444,2
8115,16498,9
8115,16512,5
8115,16518,6
8115,16524,7
8115,16592,6
8115,16668,7
8115,16694,7
8115,16706,8
8115,16742,8
8115,16762,7
8115,16782,8
8115,16894,9
8115,16904,6
8115,16918,8
8115,16934,7
8115,16982,5
8115,17074,8
8115,17247,2
8115,17265,6
8115,17505,7
8115,17641,7
8115,17651,5
8115,17729,7
8115,17741,5
8115,17831,1
8115,17895,6
8115,17909,8
8115,18001,7
8115,18041,8
8115,18095,4
8115,18115,8
8115,18119,6
8115,18139,8
8115,18153,5
8115,18179,9
8115,18195,7
8115,18229,6
8115,18247,3
8115,18277,7
8115,18295,7
8115,18393,5
8115,18397,7
8115,18411,6
8115,18441,7
8115,18497,6
8115,18507,5
8115,18671,4
8115,18679,8
8115,18753,7
8115,18857,6
8115,18893,5
8115,18897,4
8115,19117,6
8115,19163,6
8115,19211,6
8115,19315,2
8115,19363,9
8115,19365,5
8115,19367,3
8115,19369,6
8115,19429,4
8115,19703,7
8115,19769,4
8115,19775,7
8115,19815,7
8115,19855,5
8115,20021,5
8115,20031,4
8115,20053,4
8115,20057,7
8115,20457,5
8115,20507,7
8115,20509,7
8115,20583,7
8115,20689,5
8115,20709,6
8115,20767,6
8115,20785,5
8115,20787,4
8115,20847,7
8115,20853,6
8115,20973,5
8115,20977,6
8115,21085,7
8115,21327,6
8115,21353,6
8115,21405,5
8115,21431,6
8115,21437,5
8115,21561,4
8115,21603,3
8115,21809,4
8115,21843,8
8115,21855,5
8115,21881,7
8115,21995,6
8115,22101,8
8115,22147,5
8115,22199,7
8115,22273,8
8115,22297,8
8115,22319,7
8115,22535,8
8115,22547,4
8115,22687,6
8115,22729,7
8115,22789,7
8115,23079,4
8115,23199,6
8115,23233,6
8115,23251,6
8115,23273,7
8115,23277,5
8115,23281,5
8115,23283,7
8115,23289,7
8115,23309,3
8115,23321,7
8115,23385,6
8115,23421,5
8115,23673,7
8115,23755,8
8115,23847,7
8115,23945,5
8115,24037,8
8115,24231,7
8115,24439,7
8115,24455,7
8115,24703,6
8115,24765,6
8115,25013,10
8115,25157,4
8115,25159,6
8115,25183,5
8115,25731,7
8115,25879,8
8115,26243,5
8115,26349,6
8115,26441,6
8115,27655,7
8115,27775,5
8115,27831,6
8115,27833,6
8115,27899,6
8115,27989,7
8115,27991,6
8115,28025,6
8115,28121,4
8115,28171,8
8115,28223,8
8115,28249,6
8115,28297,8
8115,28387,5
8115,28497,7
8115,28617,6
8115,28621,7
8115,28623,7
8115,28677,7
8115,28701,5
8115,28907,4
8115,28927,7
8115,28999,7
8115,29093,7
8115,29095,6
8115,29785,7
8115,29786,6
8115,29803,6
8115,29854,8
8115,30123,8
8115,30187,5
8115,30240,9
8115,30276,8
8115,30296,7
8115,30307,6
8115,30503,8
8115,30831,7
8115,31043,7
8115,31163,4
8115,31240,7
8115,31442,5
8115,31636,6
8115,31637,7
8115,31859,5
8115,31964,9
8149,1,8
8149,6,9
8149,7,5
8149,16,9
8149,19,10
8149,20,-1
8149,24,9
8149,27,7
8149,30,6
8149,31,7
8149,32,7
8149,33,9
8149,43,8
8149,44,-1
8149,45,9
8149,47,8
8149,48,7
8149,50,8
8149,53,7
8149,57,10
8149,59,9
8149,60,9
8149,63,6
8149,64,8
8149,65,8
8149,66,9
8149,67,9
8149,68,8
8149,71,10
8149,72,10
8149,73,10
8149,76,6
8149,77,7
8149,79,8
8149,98,7
8149,99,7
8149,101,10
8149,109,5
8149,120,8
8149,121,9
8149,133,1
8149,136,9
8149,137,-1
8149,138,-1
8149,147,7
8149,150,9
8149,154,-1
8149,157,7
8149,164,10
8149,169,9
8149,174,8
8149,177,8
8149,182,6
8149,189,8
8149,190,9
8149,191,-1
8149,192,-1
8149,195,9
8149,196,8
8149,198,8
8149,199,9
8149,202,8
8149,205,9
8149,208,-1
8149,209,6
8149,223,-1
8149,225,-1
8149,226,7
8149,227,8
8149,228,9
8149,239,10
8149,241,6
8149,245,9
8149,248,4
8149,249,9
8149,257,7
8149,268,8
8149,269,8
8149,270,8
8149,297,5
8149,306,8
8149,317,-1
8149,323,7
8149,330,8
8149,339,7
8149,343,8
8149,355,9
8149,356,9
8149,357,7
8149,366,6
8149,376,-1
8149,379,8
8149,387,9
8149,392,9
8149,394,7
8149,401,-1
8149,405,7
8149,412,7
8149,430,7
8149,431,10
8149,433,8
8149,449,-1
8149,450,-1
8149,451,-1
8149,452,-1
8149,457,9
8149,459,-1
8149,467,9
8149,468,8
8149,469,7
8149,477,8
8149,478,5
8149,487,6
8149,512,9
8149,513,9
8149,517,-1
8149,523,10
8149,527,-1
8149,528,-1
8149,530,-1
8149,534,-1
8149,535,-1
8149,536,-1
8149,543,-1
8149,552,-1
8149,572,10
8149,578,10
8149,587,5
8149,591,6
8149,710,8
8149,762,6
8149,777,10
8149,790,8
8149,793,9
8149,801,9
8149,813,-1
8149,834,6
8149,846,9
8149,849,10
8149,853,9
8149,856,9
8149,857,8
8149,861,9
8149,877,9
8149,886,6
8149,889,9
8149,908,-1
8149,918,10
8149,934,9
8149,940,8
8149,969,8
8149,1015,-1
8149,1117,-1
8149,1118,-1
8149,1142,9
8149,1172,-1
8149,1195,8
8149,1210,9
8149,1250,6
8149,1482,8
8149,1519,9
8149,1530,10
8149,1535,9
8149,1536,8
8149,1559,8
8149,1571,9
8149,1575,9
8149,1594,9
8149,1604,8
8149,1686,8
8149,1689,10
8149,1691,8
8149,1719,8
8149,1723,-1
8149,1818,9
8149,1840,8
8149,1887,10
8149,1889,9
8149,1915,6
8149,1943,10
8149,1956,6
8149,1965,8
8149,2001,10
8149,2025,10
8149,2026,8
8149,2034,9
8149,2104,10
8149,2129,8
8149,2130,6
8149,2131,7
8149,2167,10
8149,2236,8
8149,2251,10
8149,2369,8
8149,2403,6
8149,2404,6
8149,2472,-1
8149,2476,7
8149,2494,7
8149,2581,8
8149,2593,10
8149,2596,6
8149,2605,9
8149,2759,7
8149,2787,9
8149,2889,7
8149,2899,-1
8149,2904,9
8149,2905,-1
8149,2924,9
8149,2926,7
8149,2963,9
8149,2966,9
8149,2993,7
8149,3087,8
8149,3091,9
8149,3167,9
8149,3225,8
8149,3228,9
8149,3230,6
8149,3299,8
8149,3328,-1
8149,3342,8
8149,3358,10
8149,3420,6
8149,3455,7
8149,3457,8
8149,3467,8
8149,3503,7
8149,3572,10
8149,3588,9
8149,3594,8
8149,3652,8
8149,3655,9
8149,3667,6
8149,3702,9
8149,3712,8
8149,3713,9
8149,3759,-1
8149,3782,-1
8149,3783,-1
8149,3784,8
8149,3785,8
8149,3791,-1
8149,3901,-1
8149,3927,8
8149,3958,8
8149,4015,-1
8149,4059,-1
8149,4063,7
8149,4081,8
8149,4087,10
8149,4106,9
8149,4107,10
8149,4163,9
8149,4177,9
8149,4181,10
8149,4186,5
8149,4192,8
8149,4196,6
8149,4214,7
8149,4224,10
8149,4280,-1
8149,4282,-1
8149,4382,8
8149,4437,-1
8149,4472,-1
8149,4548,7
8149,4565,10
8149,4581,8
8149,4618,8
8149,4654,9
8149,4719,1
8149,4720,-1
8149,4725,9
8149,4726,6
8149,4744,6
8149,4752,8
8149,4789,9
8149,4835,8
8149,4872,9
8149,4896,9
8149,4898,8
8149,4918,9
8149,4975,7
8149,4981,10
8149,4999,6
8149,5030,8
8149,5034,8
8149,5079,7
8149,5081,10
8149,5112,6
8149,5114,10
8149,5150,8
8149,5162,8
8149,5177,9
8149,5204,-1
8149,5205,-1
8149,5277,6
8149,5279,-1
8149,5341,8
8149,5355,8
8149,5356,9
8149,5521,-1
8149,5530,8
8149,5630,10
8149,5667,7
8149,5671,9
8149,5678,10
8149,5680,8
8149,5681,8
8149,5682,9
8149,5764,5
8149,5781,8
8149,5909,8
8149,5940,7
8149,5955,-1
8149,5958,7
8149,6007,-1
8149,6023,8
8149,6030,8
8149,6045,9
8149,6166,7
8149,6201,8
8149,6205,7
8149,6211,9
8149,6213,9
8149,6325,-1
8149,6347,8
8149,6351,-1
8149,6372,9
8149,6377,9
8149,6408,9
8149,6421,-1
8149,6444,7
8149,6500,3
8149,6512,8
8149,6547,8
8149,6572,-1
8149,6573,9
8149,6594,9
8149,6610,8
8149,6633,1
8149,6634,8
8149,6637,8
8149,6645,5
8149,6675,8
8149,6682,1
8149,6702,8
8149,6707,7
8149,6746,10
8149,6747,8
8149,6758,8
8149,6772,8
8149,6773,9
8149,6802,8
8149,6811,9
8149,6862,-1
8149,6880,7
8149,6922,9
8149,6954,-1
8149,6956,8
8149,6974,7
8149,6987,4
8149,7054,8
8149,7059,7
8149,7079,7
8149,7088,7
8149,7148,7
8149,7311,10
8149,7338,10
8149,7465,9
8149,7472,-1
8149,7580,6
8149,7590,5
8149,7592,9
8149,7593,5
8149,7627,8
8149,7647,10
8149,7662,7
8149,7669,7
8149,7711,10
8149,7724,9
8149,7769,8
8149,7791,9
8149,7817,7
8149,8023,-1
8149,8074,8
8149,8086,9
8149,8129,9
8149,8246,-1
8149,8247,7
8149,8277,5
8149,8407,7
8149,8408,-1
8149,8424,8
8149,8425,7
8149,8440,-1
8149,8457,-1
8149,8460,-1
8149,8476,8
8149,8481,8
8149,8514,8
8149,8516,8
8149,8525,8
8149,8536,7
8149,8557,7
8149,8630,6
8149,8675,8
8149,8676,7
8149,8726,8
8149,8769,9
8149,8795,9
8149,8841,8
8149,8857,-1
8149,8861,5
8149,8888,-1
8149,8915,7
8149,8934,6
8149,8937,9
8149,9041,7
8149,9047,9
8149,9062,-1
8149,9074,10
8149,9120,-1
8149,9135,8
8149,9181,7
8149,9201,-1
8149,9253,10
8149,9289,9
8149,9314,8
8149,9330,8
8149,9331,8
8149,9355,-1
8149,9366,-1
8149,9367,5
8149,9379,9
8149,9479,6
8149,9510,8
8149,9513,8
8149,9515,-1
8149,9587,6
8149,9617,9
8149,9618,-1
8149,9624,5
8149,9656,8
8149,9712,7
8149,9734,-1
8149,9736,6
8149,9750,7
8149,9756,10
8149,9776,7
8149,9834,8
8149,9863,7
8149,9919,8
8149,9922,2
8149,9925,-1
8149,9936,5
8149,9938,7
8149,9941,6
8149,9958,5
8149,9969,10
8149,9989,10
8149,10012,-1
8149,10020,-1
8149,10049,9
8149,10073,2
8149,10076,-1
8149,10079,7
8149,10080,7
8149,10083,-1
8149,10087,10
8149,10110,8
8149,10119,-1
8149,10155,5
8149,10156,5
8149,10161,9
8149,10162,9
8149,10163,5
8149,10165,9
8149,10187,6
8149,10209,-1
8149,10213,7
8149,10216,8
8149,10218,9
8149,10278,5
8149,10308,5
8149,10357,8
8149,10372,9
8149,10378,7
8149,10396,6
